LMT Date,LMT Time,Latitude,Longitude,Elevation
2013/01/10,21:01:00,-34.1895703,18.8282029,334.55
2013/01/11,0:00:50,-34.1895189,18.8281172,328.7
2013/01/11,3:01:13,-34.1896063,18.8298266,319.77
2013/01/11,6:01:23,-34.2005063,18.8368181,321.33
2013/01/11,9:01:32,-34.2057465,18.8376899,439.14
2013/01/11,12:00:43,-34.2115258,18.8368834,168.45
2013/01/11,15:03:04,-34.2088856,18.8437892,211.48
2013/01/11,18:00:43,-34.2152061,18.8469963,494.59
2013/01/11,21:00:43,-34.2172616,18.8399678,338.88
2013/01/12,0:01:14,-34.2175398,18.8399552,341.51
2013/01/12,3:00:43,-34.2173522,18.8399680,341.89
2013/01/12,6:01:03,-34.2173566,18.8399477,337.62
2013/01/12,9:01:07,-34.2172845,18.8399573,344.04
2013/01/12,12:01:14,-34.2169758,18.8408168,403.28
2013/01/12,15:01:26,-34.2142395,18.8380003,401.53
2013/01/12,18:01:54,-34.2149524,18.8395375,402.6
2013/01/12,21:00:44,-34.2196871,18.8432331,492.71
2013/01/13,0:00:45,-34.2218239,18.8537088,565.6
2013/01/13,3:00:44,-34.2269545,18.8614893,580.52
2013/01/13,9:00:43,-34.2307281,18.8755988,800.73
2013/01/13,12:01:49,-34.2370163,18.8822728,801.16
2013/01/13,21:01:15,-34.2440898,18.8871438,790.98
2013/01/14,0:01:44,-34.2459308,18.8855506,791.28
2013/01/14,3:01:31,-34.2461944,18.8860263,686.12
2013/01/14,12:00:44,-34.2554182,18.8803408,659.8
2013/01/14,15:00:34,-34.2561954,18.8757397,632.68
2013/01/14,18:00:50,-34.2545828,18.8782037,474.32
2013/01/14,21:01:14,-34.2514366,18.8780565,329.5
2013/01/15,0:00:44,-34.2182100,18.8546090,538.05
2013/01/15,3:01:29,-34.2059348,18.8374777,443.99
2013/01/15,9:00:58,-34.1981477,18.8343312,409.22
2013/01/15,15:02:48,-34.1991784,18.8339073,408.21
2013/01/15,18:02:01,-34.1990821,18.8339401,423.93
2013/01/15,21:01:06,-34.1962171,18.8359890,306.28
2013/01/16,0:01:38,-34.1963689,18.8361890,301.06
2013/01/16,3:00:44,-34.1966749,18.8360436,345.41
2013/01/16,6:00:43,-34.1981139,18.8405369,416.51
2013/01/16,9:01:02,-34.2061443,18.8433686,625.04
2013/01/16,21:00:56,-34.1972891,18.8388970,624.12
2013/01/17,0:00:43,-34.1981513,18.8403758,415.76
2013/01/17,3:01:19,-34.1981217,18.8404339,417.02
2013/01/17,6:01:13,-34.1945681,18.8417727,299.7
2013/01/17,9:00:44,-34.1951310,18.8421127,335.9
2013/01/17,18:00:43,-34.1951485,18.8421925,322.37
2013/01/17,21:00:43,-34.1957257,18.8418197,349.14
2013/01/18,0:01:14,-34.1957431,18.8418505,351.62
2013/01/18,3:00:43,-34.1951350,18.8367760,312.12
2013/01/18,9:01:14,-34.1839804,18.8263947,309.54
2013/01/18,12:01:43,-34.1841151,18.8272873,308.9
2013/01/18,21:01:02,-34.1843161,18.8279999,338.36
2013/01/19,0:01:26,-34.1933119,18.8362203,337.53
2013/01/19,3:00:45,-34.1852820,18.8282148,374.6
2013/01/19,6:00:43,-34.1872219,18.8292512,403.06
2013/01/19,12:01:04,-34.1921014,18.8320331,165.05
2013/01/19,15:01:11,-34.1920731,18.8320572,162.55
2013/01/19,21:00:43,-34.1814696,18.8295345,214.15
2013/01/20,0:01:14,-34.1886477,18.8226054,191.57
2013/01/20,3:00:43,-34.1933590,18.8276912,71.83
2013/01/20,6:00:43,-34.1899189,18.8308872,277.62
2013/01/20,12:01:18,-34.1920889,18.8312220,133.28
2013/01/20,15:02:37,-34.1944286,18.8300182,137.41
2013/01/20,21:01:08,-34.1912195,18.8327848,257.44
2013/01/21,0:01:38,-34.1832655,18.8326570,388.93
2013/01/21,3:01:02,-34.1849717,18.8384429,476.89
2013/01/21,6:00:56,-34.1873564,18.8407456,477.19
2013/01/21,9:00:43,-34.1894440,18.8483355,285.77
2013/01/21,21:00:44,-34.1917369,18.8369033,269.05
2013/01/22,0:00:43,-34.1906377,18.8314035,249.23
2013/01/22,3:01:13,-34.1910710,18.8370148,246.1
2013/01/22,6:01:14,-34.1980170,18.8268688,238.4
2013/01/22,9:01:29,-34.1980030,18.8269099,238.91
2013/01/22,18:01:32,-34.1965422,18.8272436,169.57
2013/01/22,21:00:43,-34.1957052,18.8265026,105.15
2013/01/23,0:01:23,-34.1917614,18.8243677,104.89
2013/01/23,3:00:43,-34.1895660,18.8233124,198.23
2013/01/23,6:00:43,-34.1869023,18.8268412,353.81
2013/01/23,9:01:16,-34.1827023,18.8332340,390.15
2013/01/23,15:01:07,-34.1890453,18.8429418,377.58
2013/01/23,18:01:08,-34.1881873,18.8430022,334.38
2013/01/23,21:00:43,-34.1944929,18.8374510,331.54
2013/01/24,0:00:49,-34.2018375,18.8337054,434.95
2013/01/24,3:01:02,-34.1999294,18.8346294,438.63
2013/01/24,6:00:43,-34.2005443,18.8347724,501.92
2013/01/24,9:00:43,-34.2060572,18.8403348,632.13
2013/01/24,12:01:03,-34.2095199,18.8425344,403.25
2013/01/24,15:01:37,-34.2098270,18.8437986,402.94
2013/01/24,18:00:43,-34.2065947,18.8415439,595.99
2013/01/24,21:01:08,-34.2049191,18.8414740,597.3
2013/01/25,6:00:43,-34.2042167,18.8428535,647.9
2013/01/25,9:01:18,-34.2028087,18.8383122,632.21
2013/01/25,12:00:43,-34.2029302,18.8380249,626.62
2013/01/25,15:01:31,-34.2031732,18.8378991,626.1
2013/01/25,18:00:43,-34.2029661,18.8379943,624.33
2013/01/25,21:01:14,-34.2033406,18.8315985,221.64
