LMT Date,LMT Time,Latitude,Longitude,Elevation
2012/10/2,12:00:37,-34.0099206,18.9089035,717.29
2012/10/2,15:00:45,-34.0098438,18.9087765,715.61
2012/10/2,18:00:43,-34.0096896,18.9104736,807.12
2012/10/2,21:00:44,-34.0000875,18.9152448,959.23
2012/10/3,0:00:46,-33.9942246,18.8915433,285.38
2012/10/3,3:00:43,-33.9945917,18.8809868,230.35
2012/10/3,6:00:43,-33.9925887,18.8861952,287.98
2012/10/3,9:01:08,-33.9935249,18.8892339,269.91
2012/10/3,12:01:38,-33.9934603,18.8893117,276.96
2012/10/3,15:01:14,-33.9934962,18.8892471,274.63
2012/10/3,18:01:02,-33.9932467,18.8890986,274.53
2012/10/3,21:01:47,-33.9930458,18.8883516,271.81
2012/10/4,0:01:34,-33.9931380,18.8883030,287.06
2012/10/4,6:01:39,-33.9930790,18.8881042,287.81
2012/10/4,9:00:43,-33.9931062,18.8880670,283.33
2012/10/4,12:00:43,-33.9930071,18.8882270,287.12
2012/10/4,18:00:43,-33.9929545,18.8882955,283.25
2012/10/4,21:00:40,-33.9930039,18.8881661,276.91
2012/10/5,0:01:03,-33.9929561,18.8882532,300.87
2012/10/5,6:01:45,-33.9933563,18.8881322,299.43
2012/10/5,9:01:01,-33.9819516,18.8810851,277.89
2012/10/5,18:00:37,-33.9869610,18.8919741,514.45
2012/10/5,21:00:44,-33.9869395,18.9046262,977.73
2012/10/6,0:00:43,-33.9796085,18.9074590,1085.77
2012/10/6,3:00:44,-33.9854597,18.9129072,1190.85
2012/10/6,6:00:39,-33.9789151,18.9258780,630.93
2012/10/6,9:00:32,-33.9803538,18.9260163,630.32
2012/10/6,12:00:43,-33.9805946,18.9263743,665.83
2012/10/6,15:01:17,-33.9806243,18.9264021,662.73
2012/10/6,18:00:43,-33.9908095,18.9330964,884.75
2012/10/6,21:00:23,-33.9974232,18.9651570,748.28
2012/10/7,0:01:02,-33.9974344,18.9774054,599.79
2012/10/7,9:00:43,-34.0022361,18.9851355,820.44
2012/10/7,12:00:50,-34.0015009,18.9895461,819.75
2012/10/7,18:00:43,-34.0018072,18.9887802,597.71
2012/10/7,21:00:59,-33.9942140,19.0030262,605.48
2012/10/8,0:02:04,-33.9912958,19.0063649,903.13
2012/10/8,3:01:59,-33.9808922,18.9977236,903.11
2012/10/8,6:00:43,-33.9487392,18.9672795,468.67
2012/10/8,9:01:02,-33.9514397,18.9643253,530.44
2012/10/8,12:00:43,-33.9514129,18.9643390,527.69
2012/10/8,15:00:43,-33.9514099,18.9643317,533.56
2012/10/8,18:00:43,-33.9519124,18.9637009,545.66
2012/10/8,21:00:23,-33.9546465,18.9615817,687.85
2012/10/9,0:00:43,-33.9546732,18.9615615,685.25
2012/10/9,3:00:50,-33.9546959,18.9616130,685.09
2012/10/9,9:00:43,-33.9545386,18.9614436,694.89
2012/10/9,12:00:50,-33.9541986,18.9617870,695.4
2012/10/9,15:01:26,-33.9543077,18.9617629,663.1
2012/10/9,18:01:30,-33.9546487,18.9615951,691.07
2012/10/9,21:01:34,-33.9545428,18.9615027,683.45
2012/10/10,0:00:43,-33.9545777,18.9614314,679.5
2012/10/10,3:01:10,-33.9545958,18.9614452,680.1
2012/10/10,6:01:28,-33.9544763,18.9615779,680.09
2012/10/10,9:01:00,-33.9539603,18.9617873,673.78
2012/10/10,12:01:02,-33.9540002,18.9618096,654.67
2012/10/10,15:01:14,-33.9542244,18.9618355,648.19
2012/10/10,18:00:50,-33.9525361,18.9627281,566.46
2012/10/10,21:00:44,-33.9525054,18.9627323,555.4
2012/10/11,0:00:43,-33.9524730,18.9627486,562.53
2012/10/11,3:00:25,-33.9524882,18.9628000,561.81
2012/10/11,6:00:43,-33.9524869,18.9627012,556.66
2012/10/11,9:00:44,-33.9525033,18.9627658,562.91
2012/10/11,12:01:47,-33.9525928,18.9629199,567.85
2012/10/11,15:00:37,-33.9526190,18.9629554,554.59
2012/10/11,18:00:43,-33.9524913,18.9626939,563.08
2012/10/11,21:00:43,-33.9524315,18.9627751,569.37
2012/10/12,3:01:18,-33.9524191,18.9657683,569.62
2012/10/12,6:01:32,-33.9529981,18.9653329,583.44
2012/10/12,9:01:02,-33.9533425,18.9660905,630.54
2012/10/12,12:01:07,-33.9532863,18.9661685,634.43
2012/10/12,15:00:32,-33.9533338,18.9661586,633.77
2012/10/12,18:00:43,-33.9533076,18.9659157,632.71
2012/10/12,21:01:02,-33.9613191,18.9680089,1153.33
2012/10/13,3:00:43,-33.9690429,18.9803630,1356.12
2012/10/13,9:02:00,-33.9597665,18.9865194,1355.38
2012/10/13,12:00:43,-33.9672035,18.9860678,1238.45
2012/10/13,15:00:38,-33.9677791,18.9856059,1242.09
2012/10/13,21:00:37,-33.9942923,19.0027326,987.87
2012/10/14,0:01:32,-34.0034704,18.9937783,556.67
2012/10/14,3:00:43,-34.0151647,18.9673842,1142.33
2012/10/14,6:00:45,-34.0049341,18.9407629,852.41
2012/10/14,9:01:32,-34.0056040,18.9259596,853.1
2012/10/14,21:00:43,-34.0013532,18.9220037,1062.22
2012/10/15,0:01:12,-33.9981180,18.9012670,625.06
2012/10/15,6:02:20,-33.9850032,18.8861108,623.73
2012/10/15,9:00:43,-33.9846336,18.8859036,380.43
2012/10/15,12:00:52,-33.9846099,18.8859311,377.16
2012/10/15,18:01:20,-33.9847045,18.8859731,370.54
2012/10/15,21:00:44,-33.9935136,18.8821001,234.2
2012/10/16,0:01:48,-33.9937924,18.8899291,234.85
2012/10/16,3:00:44,-33.9949009,18.8918719,288.6
2012/10/16,9:01:56,-33.9889073,18.8984896,289.03
2012/10/16,21:00:43,-33.9911266,18.8980484,498.1
2012/10/17,0:00:59,-33.9886801,18.8929652,566.11
2012/10/17,3:00:30,-33.9876781,18.8797388,235.46
2012/10/17,6:01:27,-33.9780405,18.8842221,245.25
2012/10/17,9:00:48,-33.9756746,18.8877332,500.48
2012/10/17,15:01:21,-33.9652902,18.8903319,758.85
2012/10/17,18:01:11,-33.9653572,18.8903596,758.54
2012/10/18,0:00:43,-33.9596580,18.8896706,784.29
2012/10/18,3:01:15,-33.9522888,18.8847881,487.23
2012/10/18,6:01:50,-33.9615834,18.9022546,486.85
2012/10/18,18:01:32,-33.9619702,18.9036582,457.16
2012/10/18,21:00:45,-33.9743746,18.9291331,412.06
2012/10/19,3:01:12,-33.9659382,18.9336873,397.96
2012/10/19,12:02:13,-33.9481663,18.9363251,204.92
2012/10/19,15:01:31,-33.9487378,18.9355509,305.94
2012/10/19,21:02:10,-33.9546508,18.9290906,327.27
2012/10/20,0:00:43,-33.9537396,18.9214748,355.65
2012/10/20,3:00:43,-33.9451605,18.9144241,397.6
2012/10/20,6:01:56,-33.9413941,18.9263507,398.68
2012/10/20,9:01:14,-33.9359682,18.9243986,739.64
2012/10/20,12:02:02,-33.9363082,18.9240209,739.12
2012/10/20,18:01:34,-33.9366061,18.9245684,758.07
2012/10/20,21:02:13,-33.9309740,18.9141126,481.07
2012/10/21,0:01:34,-33.9349825,18.9148069,461.49
2012/10/21,3:02:08,-33.9448231,18.9197077,435.3
2012/10/21,9:01:35,-33.9694062,18.9510827,439.03
2012/10/21,12:00:43,-33.9696466,18.9509612,437.04
2012/10/21,15:00:43,-33.9696541,18.9509205,432.22
2012/10/21,18:00:38,-33.9700601,18.9496711,426.23
2012/10/21,21:00:44,-33.9737662,18.9370415,272.43
2012/10/22,0:00:45,-33.9803141,18.9366898,404.26
2012/10/22,3:00:43,-33.9830321,18.9201079,813.92
2012/10/22,6:00:43,-33.9892018,18.8925021,525
2012/10/22,9:00:43,-33.9940779,18.8806963,234.38
2012/10/22,12:00:43,-33.9937197,18.8795831,219.97
2012/10/22,15:01:02,-33.9938484,18.8795257,218.49
2012/10/22,21:00:55,-33.9938040,18.8800248,223.99
2012/10/23,0:00:43,-33.9968501,18.8910660,313.17
2012/10/23,3:00:44,-33.9986860,18.8902468,322.39
2012/10/23,9:01:18,-34.0103994,18.8913069,350.74
2012/10/23,12:02:26,-34.0105261,18.8913282,349.57
2012/10/23,18:00:37,-34.0107394,18.8913829,366.35
2012/10/23,21:00:44,-34.0107019,18.8911365,361.79
2012/10/24,3:00:43,-34.0148643,18.8922774,469.53
2012/10/24,6:00:43,-34.0189122,18.8875111,689.03
2012/10/24,12:01:20,-34.0190523,18.8871079,689.24
2012/10/24,15:00:53,-34.0191564,18.8871098,670.34
2012/10/24,21:00:43,-34.0264717,18.8927411,744.32
2012/10/25,6:01:59,-34.0384646,18.8779523,730.81
2012/10/25,9:00:43,-34.0379396,18.8774690,599.08
2012/10/25,12:00:35,-34.0379789,18.8775103,599.77
2012/10/25,15:01:01,-34.0379355,18.8775278,590.81
2012/10/25,18:00:47,-34.0384855,18.8775717,591.61
2012/10/25,21:00:43,-34.0344261,18.8594356,563.33
2012/10/26,0:00:43,-34.0318506,18.8605538,546.83
2012/10/26,6:01:08,-34.0309203,18.8630913,522.75
2012/10/26,9:01:09,-34.0303153,18.8635201,516.71
2012/10/26,12:00:43,-34.0303047,18.8634999,511.32
2012/10/26,15:00:44,-34.0300926,18.8634714,512.2
2012/10/26,18:00:43,-34.0300816,18.8634468,519.37
2012/10/26,21:00:43,-34.0307928,18.8669410,597.31
2012/10/27,0:00:43,-34.0263166,18.8750595,655.44
2012/10/27,3:00:44,-34.0236403,18.8809185,685.93
2012/10/27,6:00:50,-34.0238533,18.8818577,686.68
2012/10/27,9:01:08,-34.0238573,18.8818332,694.96
2012/10/27,15:00:43,-34.0236652,18.8812641,690.77
2012/10/27,18:00:43,-34.0237418,18.8811318,679.98
2012/10/27,21:00:40,-34.0255537,18.8808550,905.88
2012/10/28,9:01:22,-34.0202919,18.9680452,907.33
2012/10/28,15:00:43,-34.0200808,18.9682973,906.28
2012/10/28,18:01:07,-34.0157536,18.9787176,1111.67
2012/10/28,21:00:43,-34.0039442,18.9634594,780.95
2012/10/29,3:01:07,-34.0121628,18.9359221,620.42
2012/10/29,6:02:14,-34.0364872,18.9275564,258.75
2012/10/29,9:00:41,-34.0364644,18.9275391,258.93
2012/10/29,12:01:28,-34.0364435,18.9275760,267.71
2012/10/29,15:01:07,-34.0364723,18.9275628,262.99
2012/10/29,18:00:43,-34.0364772,18.9275321,262.18
2012/10/29,21:00:41,-34.0478778,18.9207081,205.18
2012/10/30,0:00:43,-34.0535088,18.9468091,372.09
2012/10/30,3:00:44,-34.0407037,18.9625698,629.29
2012/10/30,9:01:03,-34.0142033,18.9257960,597.84
2012/10/30,12:01:14,-34.0137872,18.9260344,537.53
2012/10/30,15:00:37,-34.0137970,18.9260929,534.13
2012/10/30,18:04:13,-34.0140811,18.9246430,535.7
2012/10/30,21:01:24,-34.0088865,18.8935209,392.07
2012/10/31,0:00:44,-34.0034753,18.8797131,262.61
2012/10/31,3:01:49,-34.0030773,18.8798069,261.9
2012/10/31,6:00:43,-34.0034033,18.8795554,260.14
2012/10/31,9:01:08,-34.0034308,18.8796039,253.84
2012/10/31,12:00:43,-34.0034421,18.8795729,257.33
2012/10/31,15:00:43,-34.0032115,18.8797083,263.08
2012/10/31,18:00:43,-34.0032272,18.8797363,255.12
2012/10/31,21:00:44,-34.0032273,18.8797020,255.1
2012/11/1,0:02:03,-34.0020390,18.8816469,255.6
2012/11/1,6:01:04,-34.0040816,18.8837264,286.29
2012/11/1,9:01:21,-34.0030983,18.8828411,292.42
2012/11/1,12:01:31,-34.0027590,18.8821380,287.4
2012/11/1,15:01:01,-34.0027803,18.8822854,285.69
2012/11/1,18:00:43,-34.0028015,18.8825805,276.85
2012/11/1,21:01:38,-34.0033422,18.8829430,273.76
2012/11/2,0:00:43,-34.0033733,18.8828683,266.87
2012/11/2,3:01:02,-34.0029766,18.8827462,269.5
2012/11/2,6:01:13,-34.0028333,18.8825338,260.88
2012/11/2,9:01:21,-34.0026125,18.8822929,263.22
2012/11/2,12:02:09,-34.0029483,18.8824961,270.6
2012/11/2,15:01:08,-34.0026753,18.8821396,258.25
2012/11/2,18:00:54,-34.0030377,18.8829114,261.25
2012/11/2,21:00:43,-34.0030032,18.8826468,274.08
2012/11/3,0:00:43,-34.0078798,18.8861715,314.42
2012/11/3,3:00:44,-34.0026897,18.8951731,466.9
2012/11/3,6:00:43,-33.9959540,18.8958782,437.32
2012/11/3,18:00:43,-33.9957258,18.8976609,428.34
2012/11/3,21:00:39,-33.9941340,18.9008965,339.64
2012/11/4,3:00:57,-33.9937639,18.9038783,395.14
2012/11/4,6:01:59,-33.9951118,18.9098084,513.25
2012/11/4,9:00:43,-33.9951111,18.9096262,524.09
2012/11/4,12:01:02,-33.9952996,18.9095903,561.04
2012/11/4,15:01:19,-33.9952851,18.9094876,559.86
2012/11/4,18:01:52,-33.9949842,18.9125663,559.27
2012/11/4,21:00:44,-34.0077739,18.9366718,684.05
2012/11/5,3:00:43,-34.0483482,18.9863448,1208.53
2012/11/5,6:00:43,-34.0427987,19.0031307,1067.68
2012/11/5,9:00:43,-34.0428144,19.0032853,1063.31
2012/11/5,15:01:36,-34.0406875,19.0030212,985.66
2012/11/5,18:00:43,-34.0379484,19.0061043,1187.19
2012/11/5,21:00:48,-34.0177361,19.0255171,1389.98
2012/11/6,0:01:08,-33.9963748,19.0287939,922.51
2012/11/6,3:01:02,-34.0019363,19.0281600,1125.46
2012/11/6,6:00:43,-33.9929284,19.0168400,806.25
2012/11/6,9:00:43,-33.9931697,19.0157908,845.24
2012/11/6,12:01:44,-33.9932152,19.0155276,844.91
2012/11/6,15:00:59,-33.9933666,19.0154281,821.8
2012/11/6,18:01:02,-33.9904807,19.0086929,833.32
2012/11/6,21:00:43,-33.9855598,19.0019865,1491.02
2012/11/7,0:01:36,-33.9597347,18.9888951,1491.3
2012/11/7,3:00:43,-33.9407653,18.9650873,443.21
2012/11/7,6:01:49,-33.9321525,18.9660975,444.4
2012/11/7,9:00:43,-33.9316887,18.9668365,529.84
2012/11/7,12:00:50,-33.9316279,18.9668362,529.12
2012/11/7,15:00:43,-33.9316447,18.9668369,522.75
2012/11/8,0:01:35,-33.9134415,18.9711901,392.97
2012/11/8,3:00:44,-33.9061253,18.9915661,517.62
2012/11/8,6:00:45,-33.9047983,18.9893592,437.26
2012/11/8,9:01:08,-33.9053590,18.9904439,468.42
2012/11/8,15:00:50,-33.9053057,18.9904436,468.26
2012/11/8,18:00:43,-33.9047090,18.9906489,460.96
2012/11/8,21:00:44,-33.9032432,18.9947630,496.74
2012/11/9,0:00:43,-33.9036352,18.9971440,588
2012/11/9,3:00:44,-33.9088012,18.9873295,563.59
2012/11/9,6:00:43,-33.9036032,18.9926717,471.38
2012/11/9,15:00:43,-33.9031178,18.9910356,417.04
2012/11/9,18:00:43,-33.9031311,18.9910053,413.05
2012/11/9,21:00:43,-33.9059821,18.9814717,361.99
2012/11/10,0:00:43,-33.9031055,18.9999272,469.26
2012/11/10,3:00:44,-33.9082599,19.0049392,434.23
2012/11/10,6:01:48,-33.9127406,18.9969062,433.33
2012/11/10,9:00:56,-33.9122258,18.9986420,758.47
2012/11/10,12:01:37,-33.9119509,18.9986445,748.26
2012/11/10,15:01:33,-33.9118372,18.9988233,767.03
2012/11/10,18:01:44,-33.9118845,18.9988476,766.39
2012/11/10,21:00:43,-33.9122719,18.9987775,736.52
2012/11/11,6:02:04,-33.9123011,18.9983366,737.08
2012/11/11,21:00:43,-33.9095680,18.9966149,942.53
2012/11/12,0:01:20,-33.9133987,18.9910267,971.79
2012/11/12,3:02:52,-33.9154616,18.9878023,970.13
2012/11/12,6:00:43,-33.9342218,18.9888369,1360.77
2012/11/12,9:01:02,-33.9353860,18.9890144,1412.42
2012/11/12,12:01:20,-33.9355132,18.9889333,1411.15
2012/11/12,15:01:08,-33.9355154,18.9889061,1409
2012/11/12,18:00:47,-33.9354364,18.9804535,1310.97
2012/11/13,0:00:43,-33.9468834,18.9603253,493.34
2012/11/13,3:00:44,-33.9400300,18.9287799,908.31
2012/11/13,6:00:43,-33.9464096,18.9274614,653.77
2012/11/13,9:00:44,-33.9470841,18.9289944,651.86
2012/11/13,12:00:43,-33.9464303,18.9310964,756.02
2012/11/13,15:02:02,-33.9461760,18.9290785,690.49
2012/11/13,18:00:56,-33.9461711,18.9283088,691.29
2012/11/13,21:01:14,-33.9608598,18.9466327,550.53
2012/11/14,0:00:43,-33.9707430,18.9160456,446.23
2012/11/14,3:01:00,-33.9710424,18.9155341,445.25
2012/11/14,9:00:51,-33.9734856,18.9150908,470.73
2012/11/14,12:01:54,-33.9735557,18.9149739,484.25
2012/11/14,15:01:05,-33.9728984,18.9151003,483.28
2012/11/14,18:00:43,-33.9710103,18.9158824,452.33
2012/11/14,21:01:02,-33.9710670,18.9158280,451.94
2012/11/15,0:01:02,-33.9709817,18.9156216,460.62
2012/11/15,3:01:08,-33.9709877,18.9157175,459.63
2012/11/15,6:00:59,-33.9737875,18.9140427,462.19
2012/11/15,15:01:20,-33.9803056,18.9235173,461.11
2012/11/15,18:00:43,-33.9751942,18.9229646,370.19
2012/11/15,21:00:58,-33.9710432,18.9156906,457.65
2012/11/16,0:01:17,-33.9709456,18.9157204,462.98
2012/11/16,3:02:01,-33.9710666,18.9158107,453.8
2012/11/16,15:00:43,-33.9682954,18.9034592,797.33
2012/11/16,18:00:43,-33.9710765,18.9158350,450.37
2012/11/16,21:00:45,-33.9710012,18.9156999,466.35
2012/11/17,0:00:43,-33.9710162,18.9156593,462.09
2012/11/17,6:00:43,-33.9752153,18.9091441,964.4
2012/11/17,18:00:43,-33.9864899,18.9271195,849.58
2012/11/17,21:00:44,-33.9780438,18.9259774,563.21
2012/11/18,0:00:43,-33.9710139,18.9157207,464.26
2012/11/18,3:00:44,-33.9786808,18.9023189,1166.92
2012/11/18,6:00:55,-33.9911171,18.8982020,503.25
2012/11/18,9:03:06,-33.9927686,18.8983965,492.7
2012/11/18,15:00:43,-33.9912708,18.9006485,522.68
2012/11/18,18:00:42,-33.9893422,18.9095322,804.19
2012/11/18,21:00:43,-33.9840829,18.9071970,1029.22
2012/11/19,0:01:14,-34.0026551,18.9257264,905.32
2012/11/19,3:02:16,-34.0298189,18.9568046,424.94
2012/11/19,12:00:50,-34.0646482,18.9680617,424.36
2012/11/19,15:01:02,-34.0642572,18.9658143,852.72
2012/11/19,18:01:37,-34.0641639,18.9657701,882.32
2012/11/19,21:00:32,-34.0612449,18.9590011,882.8
2012/11/20,0:00:43,-34.0384916,18.9781112,1171.22
2012/11/20,3:00:43,-34.0147489,18.9788742,1126.66
2012/11/20,6:00:37,-33.9856929,18.9865466,760.68
2012/11/20,9:00:37,-33.9809813,18.9885439,895.61
2012/11/20,12:01:24,-33.9808674,18.9885091,894.68
2012/11/20,15:00:44,-33.9809891,18.9886748,887.17
2012/11/20,21:00:43,-33.9598140,18.9500072,669.08
2012/11/21,0:01:13,-33.9473674,18.9333417,895.27
2012/11/21,3:00:47,-33.9228223,18.9111951,334.7
2012/11/21,6:02:02,-33.9391896,18.9243626,333.99
2012/11/21,15:01:32,-33.9454615,18.9282742,333.68
2012/11/21,21:00:43,-33.9414273,18.9133612,472.01
2012/11/22,0:01:22,-33.9402615,18.9153685,483.28
2012/11/22,3:01:24,-33.9610011,18.9383594,484.29
2012/11/22,6:01:15,-33.9858775,18.9267438,483.43
2012/11/22,9:01:45,-33.9846572,18.9296797,750.44
2012/11/22,12:00:43,-33.9847587,18.9296575,735.52
2012/11/22,15:00:43,-33.9847605,18.9297008,751.33
2012/11/22,18:00:43,-33.9847102,18.9293481,750.66
2012/11/22,21:00:38,-33.9840890,18.9065373,1021.06
2012/11/23,0:01:44,-33.9861456,18.8841435,265.79
2012/11/23,3:00:44,-33.9943171,18.8808418,227.23
2012/11/23,6:00:37,-33.9960907,18.8972767,230.62
2012/11/23,12:00:50,-33.9958052,18.8959470,422.44
2012/11/23,15:00:43,-33.9958045,18.8958782,426.13
2012/11/23,18:01:00,-33.9957865,18.8958303,425.51
2012/11/23,21:00:46,-34.0089419,18.8927506,348.99
2012/11/24,0:01:07,-34.0093840,18.8906820,347.82
2012/11/24,3:00:44,-34.0094156,18.8906974,326.54
2012/11/24,6:02:00,-34.0092357,18.8906074,327.5
2012/11/24,9:01:09,-34.0093515,18.8907176,326.34
2012/11/24,12:01:14,-34.0093655,18.8906767,325.83
2012/11/24,15:00:58,-34.0093157,18.8907009,317.92
2012/11/24,21:01:26,-34.0094168,18.8906292,322.76
2012/11/25,0:00:44,-34.0182838,18.8909654,593.9
2012/11/25,6:01:46,-34.0350745,18.8770059,792.72
2012/11/25,12:01:04,-34.0352304,18.8760887,797.5
2012/11/25,15:01:02,-34.0357737,18.8765418,772.58
2012/11/25,18:00:50,-34.0360398,18.8745573,771.74
2012/11/25,21:00:43,-34.0368893,18.8686128,889.49
2012/11/26,0:01:44,-34.0304943,18.8665642,578.45
2012/11/26,3:00:44,-34.0168771,18.8729652,433.63
2012/11/26,6:01:14,-34.0233619,18.8811922,669.13
2012/11/26,9:00:43,-34.0233514,18.8811506,674.42
2012/11/26,18:00:43,-34.0233556,18.8811711,675.52
2012/11/26,21:02:02,-34.0232278,18.8811431,675.08
2012/11/27,0:01:52,-34.0232684,18.8811889,659.46
2012/11/27,3:00:43,-34.0233446,18.8811401,677.33
2012/11/27,12:01:33,-34.0186784,18.9110492,738.18
2012/11/27,18:01:10,-34.0187594,18.9110360,737.37
2012/11/27,21:00:43,-34.0099458,18.9447720,657.73
2012/11/28,0:01:44,-34.0423789,18.9628241,620.37
2012/11/28,3:01:07,-34.0439077,18.9804597,619.41
2012/11/28,6:00:42,-34.0437738,18.9905628,1309.46
2012/11/28,9:01:06,-34.0546588,18.9888257,1308.4
2012/11/28,12:00:43,-34.0539072,18.9951014,1426.41
2012/11/28,15:00:43,-34.0538211,18.9953852,1424.46
2012/11/28,18:00:43,-34.0506547,18.9953421,1404.94
2012/11/28,21:01:14,-34.0277315,18.9863139,1409.41
2012/11/29,0:00:54,-34.0185378,18.9770701,1049.06
2012/11/29,3:01:23,-34.0162224,18.9778952,1075.71
2012/11/29,6:00:43,-34.0097882,18.9604276,1125.22
2012/11/29,9:00:22,-34.0082339,18.9585934,1128.7
2012/11/29,12:01:02,-34.0082136,18.9586068,1130.25
