LMT Date,LMT Time,Latitude,Longitude,Elevation,,,
2013/6/11,21:00:00,-34.3471350,18.9325950,205,,,
2013/6/12,06:00:00,-34.3300333,18.9864067,19,,,
2013/6/12,09:00:00,-34.3296317,18.9879383,13,,,
2013/6/12,12:00:00,-34.3296067,18.9877983,-1,,,
2013/6/12,15:00:00,-34.3295933,18.9879650,9,,,
2013/6/12,21:00:00,-34.3296017,18.9879217,12,,,
2013/6/13,00:00:00,-34.3296467,18.9879867,9,,,
2013/6/13,03:00:00,-34.3295700,18.9879217,-3,,,
2013/6/13,12:00:00,-34.3160700,18.9952333,136,,,
2013/6/13,15:00:00,-34.3159983,18.9939783,296,,,
2013/6/13,18:00:00,-34.2969350,18.9961000,303,,,
2013/6/13,21:00:00,-34.2909983,18.9965267,176,,,
2013/6/14,00:00:00,-34.2749933,19.0084017,112,,,
2013/6/14,03:00:00,-34.2629233,19.0289383,97,,,
2013/6/14,06:00:00,-34.2374167,19.0081433,231,,,
2013/6/14,09:00:00,-34.2361967,19.0105450,291,,,
2013/6/14,12:00:00,-34.2330650,19.0137200,190,,,
2013/6/14,15:00:00,-34.2334800,19.0137150,171,,,
2013/6/15,00:00:00,-34.2335000,19.0135533,180,,,
2013/6/15,03:00:00,-34.2326333,19.0139450,197,,,
2013/6/15,06:00:00,-34.2326900,19.0140467,221,,,
2013/6/15,09:00:00,-34.2342100,19.0151567,214,,,
2013/6/15,12:00:00,-34.2400183,19.0034667,171,,,
2013/6/15,18:00:00,-34.2336600,19.0012867,254,,,
2013/6/15,21:00:00,-34.2224233,18.9823633,299,,,
2013/6/16,00:00:00,-34.2225950,18.9818800,262,,,
2013/6/16,03:00:00,-34.2224450,18.9819317,235,,,
2013/6/16,06:00:00,-34.2271000,18.9471333,327,,,
2013/6/16,09:00:00,-34.2104283,18.9276683,871,,,
2013/6/16,12:00:00,-34.1958100,18.9304617,829,,,
2013/6/16,15:00:00,-34.1957833,18.9304250,824,,,
2013/6/16,18:00:00,-34.1802217,18.9146017,412,,,
2013/6/16,21:00:00,-34.1728683,18.9003717,354,,,
2013/6/17,00:00:00,-34.1950200,18.8877000,466,,,
2013/6/17,03:00:00,-34.1950450,18.8876517,476,,,
2013/6/17,06:00:00,-34.2143667,18.8829183,619,,,
2013/6/17,09:00:00,-34.2385050,18.8869867,1131,,,
2013/6/17,12:00:00,-34.2610033,18.8785417,1082,,,
2013/6/17,15:00:00,-34.2632167,18.8761367,975,,,
2013/6/17,18:00:00,-34.2658900,18.8710350,710,,,
2013/6/17,21:00:00,-34.2789633,18.8727483,573,,,
2013/6/18,03:00:00,-34.2788800,18.8727500,561,,,
2013/6/18,06:00:00,-34.2815067,18.8804067,451,,,
2013/6/18,09:00:00,-34.2766917,18.8955817,249,,,
2013/6/18,12:00:00,-34.2835733,18.9050650,190,,,
2013/6/18,15:00:00,-34.2696300,18.9093850,,,,
2013/6/18,18:00:00,-34.2546383,18.8994317,732,,,
2013/6/18,21:00:00,-34.2454017,18.8692033,113,,,
2013/6/19,00:00:00,-34.2454500,18.8692733,96,,,
2013/6/19,03:00:00,-34.2358967,18.8543017,58,,,
2013/6/19,09:00:00,-34.2149167,18.8470450,445,,,
2013/6/19,09:00:00,-34.2149167,18.8470450,445,,,
2013/6/19,12:00:00,-34.2102100,18.8613483,530,,,
2013/6/19,12:00:00,-34.2102100,18.8613483,530,,,
2013/6/19,15:00:00,-34.2033867,18.8669617,553,,,
2013/6/19,15:00:00,-34.2033867,18.8669617,553,,,
2013/6/19,18:00:00,-34.1793317,18.8958717,361,,,
2013/6/19,18:00:00,-34.1793317,18.8958717,361,,,
2013/6/19,21:00:00,-34.1780700,18.9346450,572,,,
2013/6/19,21:00:00,-34.1780700,18.9346450,572,,,
2013/6/20,00:00:00,-34.1690783,18.9524283,450,,,
2013/6/20,00:00:00,-34.1690783,18.9524283,450,,,
2013/6/20,03:00:00,-34.1690833,18.9524000,463,,,
2013/6/20,06:00:00,-34.1764200,18.9113117,447,,,
2013/6/20,09:00:00,-34.1763167,18.9113833,417,,,
2013/6/20,12:00:00,-34.1857300,18.9120950,514,,,
2013/6/20,15:00:00,-34.1993250,18.9313133,763,,,
2013/6/20,18:00:00,-34.1989817,18.9431367,634,,,
2013/6/20,21:00:00,-34.1944117,18.9811267,266,,,
2013/6/21,00:00:00,-34.1943983,18.9814367,248,,,
2013/6/21,03:00:00,-34.1943367,18.9814367,244,,,
2013/6/21,06:00:00,-34.1883117,18.9792733,284,,,
2013/6/21,09:00:00,-34.1885583,18.9762650,317,,,
2013/6/21,12:00:00,-34.1883317,18.9729700,476,,,
2013/6/21,15:00:00,-34.1882200,18.9704967,360,,,
2013/6/21,18:00:00,-34.1845167,18.9726017,295,,,
2013/6/21,21:00:00,-34.1808317,18.9881167,324,,,
2013/6/22,00:00:00,-34.1808983,18.9881183,314,,,
2013/6/22,03:00:00,-34.1812417,18.9881583,324,,,
2013/6/22,06:00:00,-34.1816883,18.9468083,521,,,
2013/6/22,09:00:00,-34.1900350,18.9104450,517,,,
2013/6/22,12:00:00,-34.1928700,18.9110367,580,,,
2013/6/22,15:00:00,-34.1999867,18.9062467,657,,,
2013/6/22,18:00:00,-34.1939917,18.8977217,551,,,
2013/6/22,21:00:00,-34.1636317,18.8994417,469,,,
2013/6/23,00:00:00,-34.1374250,18.9353717,384,,,
2013/6/23,03:00:00,-34.1082567,18.9518750,387,,,
2013/6/23,06:00:00,-34.0872700,18.9652367,648,,,
2013/6/23,09:00:00,-34.0809900,18.9653900,823,,,
2013/6/23,12:00:00,-34.0730217,18.9619683,818,,,
2013/6/23,15:00:00,-34.0730483,18.9619267,811,,,
2013/6/23,18:00:00,-34.0859283,18.9468167,353,,,
2013/6/23,21:00:00,-34.0889033,18.9431183,318,,,
2013/6/24,00:00:00,-34.1054967,18.9407800,319,,,
2013/6/24,03:00:00,-34.1103033,18.9380550,232,,,
2013/6/24,06:00:00,-34.1104717,18.9373833,239,,,
2013/6/24,09:00:00,-34.1119083,18.9412800,233,,,
2013/6/24,15:00:00,-34.1234717,18.9456950,347,,,
2013/6/24,18:00:00,-34.1247250,18.9435333,324,,,
2013/6/24,21:00:00,-34.1316083,18.9388167,374,,,
2013/6/25,00:00:00,-34.1330650,18.9357717,276,,,
2013/6/25,03:00:00,-34.1330583,18.9357083,264,,,
2013/6/25,06:00:00,-34.1328833,18.9358933,264,,,
2013/6/25,09:00:00,-34.1375717,18.9380350,399,,,
2013/6/25,12:00:00,-34.1374183,18.9380650,446,,,
2013/6/25,15:00:00,-34.1375650,18.9379250,414,,,
2013/6/25,18:00:00,-34.1445467,18.9245183,229,,,
2013/6/25,21:00:00,-34.1409017,18.9166483,148,,,
2013/6/26,00:00:00,-34.1439783,18.9195767,173,,,
2013/6/26,03:00:00,-34.1497283,18.9053517,153,,,
2013/6/26,06:00:00,-34.1587383,18.9004267,351,,,
2013/6/26,09:00:00,-34.1814083,18.8910467,,,,
2013/6/26,12:00:00,-34.1916333,18.8868817,122,,,
2013/6/26,15:00:00,-34.1997200,18.8807167,,,,
2013/6/26,18:00:00,-34.2006383,18.8792467,627,,,
2013/6/26,21:00:00,-34.2181150,18.8683617,563,,,
2013/6/27,00:00:00,-34.2414400,18.8667300,97,,,
2013/6/27,03:00:00,-34.2472500,18.8716483,138,,,
2013/6/27,06:00:00,-34.2512750,18.8724467,197,,,
2013/6/27,09:00:00,-34.2511900,18.8724683,206,,,
2013/6/27,12:00:00,-34.2512350,18.8724617,209,,,
2013/6/27,15:00:00,-34.2512367,18.8724633,211,,,
2013/6/27,18:00:00,-34.2512350,18.8724033,221,,,
2013/6/27,21:00:00,-34.2511933,18.8724250,215,,,
2013/6/28,00:00:00,-34.2514867,18.8726900,209,,,
2013/6/28,03:00:00,-34.2514833,18.8726617,198,,,
2013/6/28,06:00:00,-34.2514383,18.8726167,215,,,
2013/6/28,09:00:00,-34.2514800,18.8727183,209,,,
2013/6/28,12:00:00,-34.2514883,18.8726450,224,,,
2013/6/28,15:00:00,-34.2514733,18.8726617,217,,,
2013/6/28,18:00:00,-34.2514050,18.8726267,225,,,
2013/6/28,21:00:00,-34.2391700,18.8763367,270,,,
2013/6/29,06:00:00,-34.2028417,18.8416417,540,,,
2013/6/29,09:00:00,-34.1937550,18.8373333,297,,,
2013/6/29,12:00:00,-34.1931200,18.8384633,259,,,
2013/6/29,15:00:00,-34.1929600,18.8386683,256,,,
2013/6/29,18:00:00,-34.1825067,18.8337100,400,,,
2013/6/29,21:00:00,-34.1764333,18.8594967,417,,,
2013/6/30,00:00:00,-34.1753017,18.9106483,380,,,
2013/6/30,03:00:00,-34.1732367,18.9539150,471,,,
2013/6/30,06:00:00,-34.1873200,18.9585667,,,,
2013/6/30,09:00:00,-34.1876833,18.9594500,463,,,
2013/6/30,12:00:00,-34.1940617,18.9537983,504,,,
2013/6/30,15:00:00,-34.2208467,18.9471533,313,,,
2013/6/30,18:00:00,-34.2266933,18.9479683,347,,,
2013/6/30,21:00:00,-34.2270667,18.9622467,253,,,
2013/7/1,00:00:00,-34.2337867,18.9776467,245,,,
2013/7/1,03:00:00,-34.2458867,18.9704000,170,,,
2013/7/1,06:00:00,-34.2532333,18.9695883,258,,,
2013/7/1,09:00:00,-34.2587633,18.9739400,352,,,
2013/7/1,12:00:00,-34.2609100,18.9844217,290,,,
2013/7/1,15:00:00,-34.2478367,19.0135050,232,,,
2013/7/1,18:00:00,-34.2374300,19.0197567,197,,,
2013/7/1,21:00:00,-34.2374367,19.0195483,207,,,
2013/7/2,00:00:00,-34.2375667,19.0196567,193,,,
2013/7/2,03:00:00,-34.2374283,19.0197367,201,,,
2013/7/2,06:00:00,-34.2375283,19.0196067,189,,,
2013/7/2,09:00:00,-34.2375267,19.0196383,192,,,
2013/7/2,12:00:00,-34.2375200,19.0197417,201,,,
2013/7/2,15:00:00,-34.2375300,19.0197283,192,,,
2013/7/2,18:00:00,-34.2374917,19.0197500,194,,,
2013/7/2,21:00:00,-34.2349983,19.0199183,247,,,
2013/7/3,00:00:00,-34.2375417,19.0197950,191,,,
2013/7/3,03:00:00,-34.2374950,19.0196450,194,,,
2013/7/3,06:00:00,-34.2375550,19.0195883,183,,,
2013/7/3,09:00:00,-34.2375517,19.0196833,194,,,
2013/7/3,12:00:00,-34.2375250,19.0197483,200,,,
2013/7/3,15:00:00,-34.2374917,19.0197433,196,,,
2013/7/3,18:00:00,-34.2373550,19.0198200,203,,,
2013/7/3,21:00:00,-34.2374400,19.0196500,200,,,
2013/7/4,00:00:00,-34.2466233,19.0040050,220,,,
2013/7/4,03:00:00,-34.2651917,18.9663350,435,,,
2013/7/4,06:00:00,-34.2717500,18.9511117,649,,,
2013/7/4,09:00:00,-34.2717483,18.9511217,654,,,
2013/7/4,12:00:00,-34.2716800,18.9511117,663,,,
2013/7/4,15:00:00,-34.2682100,18.9194967,176,,,
2013/7/4,18:00:00,-34.2519800,18.9061150,460,,,
2013/7/4,21:00:00,-34.2491050,18.9027833,647,,,
2013/7/5,03:00:00,-34.2632633,18.8733733,678,,,
2013/7/5,06:00:00,-34.2762183,18.8509883,689,,,
2013/7/5,09:00:00,-34.2882633,18.8339733,486,,,
2013/7/5,12:00:00,-34.2961183,18.8341583,331,,,
2013/7/5,15:00:00,-34.3008133,18.8301517,83,,,
2013/7/5,18:00:00,-34.3082983,18.8240417,177,,,
2013/7/5,21:00:00,-34.3366733,18.8312750,20,,,
2013/7/6,00:00:00,-34.3407850,18.8439500,6,,,
2013/7/6,03:00:00,-34.3406533,18.8437967,20,,,
2013/7/6,06:00:00,-34.3407433,18.8438350,18,,,
2013/7/6,09:00:00,-34.3406750,18.8438350,8,,,
2013/7/6,12:00:00,-34.3407067,18.8438750,24,,,
2013/7/6,18:00:00,-34.3408050,18.8436600,7,,,
2013/7/6,21:00:00,-34.3406417,18.8439067,16,,,
2013/7/7,00:00:00,-34.3405833,18.8437850,13,,,
2013/7/7,03:00:00,-34.3406483,18.8438250,10,,,
2013/7/7,06:00:00,-34.3406600,18.8438717,7,,,
2013/7/7,09:00:00,-34.3407317,18.8440400,-12,,,
2013/7/7,12:00:00,-34.3406633,18.8439050,14,,,
2013/7/7,15:00:00,-34.3391800,18.8422200,2,,,
2013/7/7,18:00:00,-34.3392583,18.8422283,21,,,
2013/7/7,21:00:00,-34.3205367,18.8450783,182,,,
2013/7/8,00:00:00,-34.3038567,18.8591800,514,,,
2013/7/8,03:00:00,-34.3038133,18.8591933,521,,,
2013/7/8,06:00:00,-34.2834967,18.8815900,379,,,
2013/7/8,09:00:00,-34.2705250,18.8832583,633,,,
2013/7/8,12:00:00,-34.2674267,18.8828950,764,,,
2013/7/8,15:00:00,-34.2598050,18.8794600,999,,,
2013/7/8,18:00:00,-34.2403833,18.8887833,1091,,,
2013/7/8,21:00:00,-34.2238000,18.8809683,878,,,
2013/7/9,00:00:00,-34.2146400,18.8515617,502,,,
2013/7/9,03:00:00,-34.2015017,18.8395983,576,,,
2013/7/9,09:00:00,-34.1961183,18.8385633,328,,,
2013/7/9,12:00:00,-34.1960817,18.8386167,334,,,
2013/7/9,15:00:00,-34.1912150,18.8355300,221,,,
2013/7/9,18:00:00,-34.1852617,18.8291483,410,,,
2013/7/9,21:00:00,-34.1751317,18.8385650,127,,,
2013/7/10,00:00:00,-34.1723933,18.8533417,298,,,
2013/7/10,03:00:00,-34.1697633,18.8620150,287,,,
2013/7/10,09:00:00,-34.1641833,18.8843167,426,,,
2013/7/10,12:00:00,-34.1621783,18.8887033,382,,,
2013/7/10,15:00:00,-34.1621683,18.8886233,380,,,
2013/7/10,18:00:00,-34.1617100,18.8936433,452,,,
2013/7/10,21:00:00,-34.1369817,18.9372983,384,,,
2013/7/11,00:00:00,-34.0992950,18.9480750,353,,,
2013/7/11,03:00:00,-34.0987533,18.9636667,827,,,
2013/7/11,09:00:00,-34.0789267,18.9836917,,,,
2013/7/11,12:00:00,-34.0875333,18.9886583,1115,,,
2013/7/11,15:00:00,-34.0845167,18.9922833,772,,,
2013/7/11,18:00:00,-34.0790583,18.9975000,929,,,
2013/7/11,21:00:00,-34.1015933,18.9880117,745,,,
2013/7/12,00:00:00,-34.1127467,18.9611183,819,,,
2013/7/12,03:00:00,-34.1225133,18.9512033,525,,,
2013/7/12,06:00:00,-34.1356117,18.9357450,298,,,
2013/7/12,09:00:00,-34.1356667,18.9355017,267,,,
2013/7/12,12:00:00,-34.1356000,18.9355867,288,,,
2013/7/12,15:00:00,-34.1356217,18.9353917,293,,,
2013/7/12,18:00:00,-34.1356133,18.9354300,297,,,
2013/7/12,21:00:00,-34.1358967,18.9360600,306,,,
2013/7/13,00:00:00,-34.1356817,18.9354150,297,,,
2013/7/13,03:00:00,-34.1357250,18.9354450,292,,,
2013/7/13,06:00:00,-34.1357233,18.9354750,289,,,
2013/7/13,09:00:00,-34.1356700,18.9354517,284,,,
2013/7/13,12:00:00,-34.1394800,18.9299383,353,,,
2013/7/13,15:00:00,-34.1395900,18.9299500,357,,,
2013/7/13,18:00:00,-34.1396117,18.9299133,363,,,
2013/7/13,21:00:00,-34.1705550,18.9035850,380,,,
2013/7/14,00:00:00,-34.1756850,18.9102967,408,,,
2013/7/14,03:00:00,-34.1762150,18.9113933,426,,,
2013/7/14,06:00:00,-34.1861117,18.9091817,473,,,
2013/7/14,09:00:00,-34.1947650,18.9097083,589,,,
2013/7/14,12:00:00,-34.2064417,18.8933417,767,,,
2013/7/14,15:00:00,-34.2149167,18.8790233,591,,,
2013/7/14,21:00:00,-34.2537533,18.8577083,73,,,
2013/7/15,00:00:00,-34.2746550,18.8358667,30,,,
2013/7/15,06:00:00,-34.3016150,18.8263600,-9,,,
2013/7/15,09:00:00,-34.3007917,18.8250400,9,,,
2013/7/15,12:00:00,-34.3021633,18.8288067,47,,,
2013/7/15,15:00:00,-34.3153133,18.8462233,178,,,
2013/7/15,18:00:00,-34.3260783,18.8611350,112,,,
2013/7/15,21:00:00,-34.3260200,18.8610767,100,,,
2013/7/16,00:00:00,-34.3260533,18.8611117,110,,,
2013/7/16,03:00:00,-34.3270650,18.8622733,118,,,
2013/7/16,06:00:00,-34.3268833,18.8625000,136,,,
2013/7/16,09:00:00,-34.3243967,18.8758800,239,,,
2013/7/16,12:00:00,-34.3250517,18.8785817,281,,,
2013/7/16,15:00:00,-34.3310183,18.8786117,422,,,
2013/7/16,18:00:00,-34.3413100,18.8851833,535,,,
2013/7/16,21:00:00,-34.3482017,18.9107400,175,,,
2013/7/17,00:00:00,-34.3453817,18.9327900,132,,,
2013/7/17,03:00:00,-34.3469050,18.9325483,222,,,
2013/7/17,09:00:00,-34.3391983,18.9567633,408,,,
2013/7/17,12:00:00,-34.3243617,18.9634967,67,,,
2013/7/17,15:00:00,-34.3249367,18.9634300,60,,,
2013/7/17,18:00:00,-34.3273700,18.9637700,80,,,
2013/7/17,21:00:00,-34.3305083,18.9860300,21,,,
2013/7/18,00:00:00,-34.3301467,19.0111217,260,,,
2013/7/18,03:00:00,-34.3278400,19.0110750,410,,,
2013/7/18,09:00:00,-34.3000300,19.0122533,504,,,
2013/7/18,12:00:00,-34.2744750,19.0119783,95,,,
2013/7/18,15:00:00,-34.2726000,19.0203883,112,,,
2013/7/18,18:00:00,-34.2692000,19.0273100,142,,,
2013/7/18,21:00:00,-34.2686850,19.0264467,135,,,
2013/7/19,00:00:00,-34.2685900,19.0264533,124,,,
2013/7/19,03:00:00,-34.2686333,19.0264283,123,,,
2013/7/19,06:00:00,-34.2687517,19.0267617,135,,,
2013/7/19,09:00:00,-34.2687650,19.0268433,138,,,
2013/7/19,12:00:00,-34.2687700,19.0268367,122,,,
2013/7/19,15:00:00,-34.2687650,19.0269017,143,,,
2013/7/19,18:00:00,-34.2687150,19.0268783,143,,,
2013/7/19,21:00:00,-34.2687717,19.0268717,135,,,
2013/7/20,00:00:00,-34.2687117,19.0267650,120,,,
2013/7/20,03:00:00,-34.2687033,19.0268433,136,,,
2013/7/20,06:00:00,-34.2686900,19.0269517,145,,,
2013/7/20,09:00:00,-34.2722550,18.9787133,379,,,
2013/7/20,12:00:00,-34.2561283,18.9488450,349,,,
2013/7/20,15:00:00,-34.2561650,18.9488200,339,,,
2013/7/20,18:00:00,-34.2387000,18.9381833,343,,,
2013/7/20,21:00:00,-34.2086400,18.9454617,539,,,
2013/7/21,00:00:00,-34.1920000,18.9737600,317,,,
2013/7/21,03:00:00,-34.1811450,18.9879417,325,,,
2013/7/21,06:00:00,-34.1796750,18.9722700,362,,,
2013/7/21,09:00:00,-34.1836517,18.9190367,496,,,
2013/7/21,12:00:00,-34.1828617,18.9110133,420,,,
2013/7/21,15:00:00,-34.1933283,18.9009750,576,,,
2013/7/21,18:00:00,-34.1952933,18.8934317,493,,,
2013/7/21,21:00:00,-34.2200983,18.8793300,709,,,
2013/7/22,00:00:00,-34.2202383,18.8657550,584,,,
2013/7/22,03:00:00,-34.2209033,18.8563567,566,,,
2013/7/22,09:00:00,-34.2229567,18.8556467,640,,,
2013/7/22,12:00:00,-34.2110483,18.8370717,164,,,
2013/7/22,18:00:00,-34.2063217,18.8303567,24,,,
2013/7/22,21:00:00,-34.1894917,18.8237150,168,,,
2013/7/23,00:00:00,-34.1838467,18.8280100,252,,,
2013/7/23,03:00:00,-34.1849450,18.8422750,406,,,
2013/7/23,06:00:00,-34.1849033,18.8429100,403,,,
2013/7/23,09:00:00,-34.1846733,18.8430783,399,,,
2013/7/23,12:00:00,-34.1850417,18.8403433,468,,,
2013/7/23,15:00:00,-34.1854983,18.8402767,459,,,
2013/7/23,18:00:00,-34.2018317,18.8373767,574,,,
2013/7/24,00:00:00,-34.2443850,18.8713400,126,,,
2013/7/24,03:00:00,-34.2437250,18.8752700,179,,,
2013/7/24,06:00:00,-34.2458050,18.8730167,142,,,
2013/7/24,09:00:00,-34.2552967,18.8699300,262,,,
2013/7/24,12:00:00,-34.2605067,18.8644450,212,,,
2013/7/24,15:00:00,-34.2579200,18.8595383,86,,,
2013/7/24,18:00:00,-34.2646850,18.8616950,354,,,
2013/7/24,21:00:00,-34.2732667,18.8926250,332,,,
2013/7/25,00:00:00,-34.2722850,18.9049267,325,,,
2013/7/25,03:00:00,-34.2868967,18.9699017,67,,,
2013/7/25,06:00:00,-34.2429867,19.0121417,213,,,
2013/7/25,09:00:00,-34.2290417,19.0193417,155,,,
2013/7/25,12:00:00,-34.2290083,19.0192950,137,,,
2013/7/25,15:00:00,-34.2356217,19.0321233,158,,,
2013/7/25,18:00:00,-34.2320550,19.0249633,149,,,
2013/7/25,21:00:00,-34.2320417,19.0251083,167,,,
2013/7/26,00:00:00,-34.2319950,19.0250283,152,,,
2013/7/26,03:00:00,-34.2320400,19.0250917,162,,,
2013/7/26,06:00:00,-34.2320667,19.0250800,164,,,
2013/7/26,09:00:00,-34.2320267,19.0250800,166,,,
2013/7/26,12:00:00,-34.2320467,19.0251017,157,,,
2013/7/26,15:00:00,-34.2321083,19.0249717,142,,,
2013/7/26,18:00:00,-34.2320383,19.0249583,179,,,
2013/7/26,21:00:00,-34.2321733,19.0249300,165,,,
2013/7/27,00:00:00,-34.2334850,19.0303433,141,,,
2013/7/27,03:00:00,-34.2370750,19.0276350,174,,,
2013/7/27,06:00:00,-34.2373200,19.0275350,181,,,
2013/7/27,09:00:00,-34.2373617,19.0275383,173,,,
2013/7/27,12:00:00,-34.2403317,19.0240250,190,,,
2013/7/27,15:00:00,-34.2417033,19.0110783,196,,,
2013/7/27,18:00:00,-34.2297100,19.0119533,175,,,
2013/7/27,21:00:00,-34.2343350,19.0120817,236,,,
2013/7/28,00:00:00,-34.2298917,19.0116150,185,,,
2013/7/28,03:00:00,-34.2297650,19.0119967,210,,,
2013/7/28,06:00:00,-34.2296950,19.0120533,220,,,
2013/7/28,09:00:00,-34.2296800,19.0119567,215,,,
2013/7/28,12:00:00,-34.2298667,19.0121683,216,,,
2013/7/28,15:00:00,-34.2315967,19.0042800,234,,,
2013/7/28,18:00:00,-34.2222517,19.0007850,241,,,
2013/7/28,21:00:00,-34.2302783,19.0085017,233,,,
2013/7/29,00:00:00,-34.2383717,19.0126050,117,,,
2013/7/29,03:00:00,-34.2385133,19.0144767,117,,,
2013/7/29,06:00:00,-34.2379200,19.0274400,173,,,
2013/7/29,12:00:00,-34.2379283,19.0274467,176,,,
2013/7/29,15:00:00,-34.2378900,19.0274533,169,,,
2013/7/29,21:00:00,-34.2379517,19.0275100,176,,,
2013/7/30,00:00:00,-34.2379083,19.0274183,173,,,
2013/7/30,03:00:00,-34.2379100,19.0273867,176,,,
2013/7/30,06:00:00,-34.2379133,19.0273867,179,,,
2013/7/30,09:00:00,-34.2356450,19.0321367,111,,,
2013/7/30,12:00:00,-34.2370917,19.0282800,171,,,
2013/7/30,15:00:00,-34.2379967,19.0274067,177,,,
2013/7/30,18:00:00,-34.2378983,19.0273783,177,,,
2013/7/30,21:00:00,-34.2379550,19.0274567,180,,,
2013/7/31,00:00:00,-34.2492633,19.0113100,241,,,
2013/7/31,03:00:00,-34.2495567,19.0097800,232,,,
2013/7/31,06:00:00,-34.2594600,18.9671617,355,,,
2013/7/31,09:00:00,-34.2594333,18.9671900,358,,,
2013/7/31,12:00:00,-34.2578600,18.9337083,481,,,
2013/7/31,15:00:00,-34.2572683,18.9282533,482,,,
2013/7/31,18:00:00,-34.2495417,18.9154217,881,,,
2013/7/31,21:00:00,-34.2212767,18.9088867,947,,,
2013/8/1,00:00:00,-34.2086067,18.8884700,616,,,
2013/8/1,03:00:00,-34.1730317,18.8996767,342,,,
2013/8/1,06:00:00,-34.1743700,18.9041967,364,,,
2013/8/1,12:00:00,-34.1765017,18.9113250,393,,,
2013/8/1,18:00:00,-34.1766167,18.9113233,370,,,
2013/8/1,21:00:00,-34.1525617,18.9221067,494,,,
2013/8/2,00:00:00,-34.1189583,18.9449983,316,,,
2013/8/2,03:00:00,-34.0981117,18.9525683,459,,,
2013/8/2,06:00:00,-34.0937083,18.9616367,644,,,
2013/8/2,09:00:00,-34.0946483,18.9625500,745,,,
2013/8/2,12:00:00,-34.1095267,18.9698783,733,,,
2013/8/2,15:00:00,-34.1122500,18.9704850,730,,,
2013/8/2,18:00:00,-34.1226267,18.9551350,701,,,
2013/8/2,21:00:00,-34.1374383,18.9240633,193,,,
2013/8/3,00:00:00,-34.1409967,18.9167967,129,,,
2013/8/3,03:00:00,-34.1487067,18.9038800,104,,,
2013/8/3,06:00:00,-34.1622650,18.9008767,520,,,
2013/8/3,09:00:00,-34.1772083,18.9005167,374,,,
2013/8/3,12:00:00,-34.1769417,18.9008733,383,,,
2013/8/3,15:00:00,-34.1769100,18.9006950,325,,,
2013/8/3,18:00:00,-34.1767567,18.9008367,385,,,
2013/8/3,21:00:00,-34.1768833,18.9009633,370,,,
2013/8/4,00:00:00,-34.1767500,18.9008750,357,,,
2013/8/4,03:00:00,-34.1767233,18.9008967,359,,,
2013/8/4,06:00:00,-34.1768467,18.9007217,322,,,
2013/8/4,09:00:00,-34.1768800,18.9009233,366,,,
2013/8/4,12:00:00,-34.1768000,18.9009483,357,,,
2013/8/4,15:00:00,-34.1760833,18.9002017,352,,,
2013/8/4,18:00:00,-34.1767117,18.9009533,399,,,
2013/8/4,21:00:00,-34.1768917,18.9009450,382,,,
2013/8/5,00:00:00,-34.1767767,18.9010633,350,,,
2013/8/5,03:00:00,-34.1768133,18.9008950,340,,,
2013/8/5,06:00:00,-34.1769133,18.9008883,361,,,
2013/8/5,09:00:00,-34.1767950,18.9008600,402,,,
2013/8/5,12:00:00,-34.1767717,18.9009450,367,,,
2013/8/5,15:00:00,-34.1768467,18.9008817,350,,,
2013/8/5,18:00:00,-34.1768483,18.9008767,361,,,
2013/8/5,21:00:00,-34.1768500,18.9010100,356,,,
2013/8/6,00:00:00,-34.1767233,18.9008283,376,,,
2013/8/6,03:00:00,-34.1767783,18.9009767,349,,,
2013/8/6,06:00:00,-34.1767450,18.9009233,378,,,
2013/8/6,09:00:00,-34.1932950,18.9009700,559,,,
2013/8/6,12:00:00,-34.1932217,18.9011667,574,,,
2013/8/6,15:00:00,-34.1932300,18.9011883,585,,,
2013/8/7,15:00:00,-34.2066800,18.8645900,469,,,
2013/8/7,18:00:00,-34.1912000,18.8472117,413,,,
2013/8/7,21:00:00,-34.1932100,18.8387567,272,,,
2013/8/8,00:00:00,-34.1931517,18.8387467,266,,,
2013/8/8,03:00:00,-34.1931533,18.8387667,247,,,
2013/8/8,09:00:00,-34.1835500,18.8270350,259,,,
2013/8/8,12:00:00,-34.1814883,18.8348467,441,,,
2013/8/8,15:00:00,-34.1901250,18.8342317,248,,,
2013/8/8,18:00:00,-34.2042650,18.8292883,63,,,
2013/8/8,21:00:00,-34.2302000,18.8465717,24,,,
2013/8/9,00:00:00,-34.2467667,18.8719033,130,,,
2013/8/9,03:00:00,-34.2431083,18.8758383,202,,,
2013/8/9,06:00:00,-34.2594350,18.8651917,221,,,
2013/8/9,09:00:00,-34.2632667,18.8684217,491,,,
2013/8/9,12:00:00,-34.2632667,18.8683833,488,,,
2013/8/9,18:00:00,-34.2810750,18.8618650,726,,,
2013/8/9,21:00:00,-34.2795033,18.8379183,314,,,
2013/8/10,00:00:00,-34.2878033,18.8258583,67,,,
2013/8/10,03:00:00,-34.3090117,18.8230833,215,,,
2013/8/10,06:00:00,-34.3137067,18.8256133,114,,,
2013/8/10,09:00:00,-34.3136283,18.8256167,108,,,
2013/8/10,18:00:00,-34.3277300,18.8293433,257,,,
2013/8/10,21:00:00,-34.3404933,18.8415733,8,,,
2013/8/11,00:00:00,-34.3406183,18.8435817,14,,,
2013/8/11,03:00:00,-34.3407650,18.8433883,-10,,,
2013/8/11,06:00:00,-34.3408333,18.8436983,-17,,,
