LMT Date,LMT Time,Latitude,Longitude,Elevation
2012/10/6,00:00:00,-33.8152833,19.3931450,215
2012/10/6,03:00:00,-33.8152100,19.3929933,221
2012/10/6,06:00:00,-33.8136300,19.3813200,274
2012/10/6,09:00:00,-33.8136467,19.3812567,273
2012/10/6,12:00:00,-33.8136933,19.3812333,274
2012/10/6,15:00:00,-33.8137000,19.3808900,262
2012/10/6,18:00:00,-33.8137317,19.3813183,266
2012/10/6,21:00:00,-33.8136283,19.3812583,272
2012/10/7,00:00:00,-33.8136283,19.3812367,263
2012/10/7,03:00:00,-33.8135917,19.3812383,260
2012/10/7,06:00:00,-33.8136433,19.3812083,273
2012/10/7,09:00:00,-33.8137433,19.3811167,237
2012/10/7,12:00:00,-33.8136550,19.3812433,273
2012/10/7,15:00:00,-33.8137100,19.3813467,285
2012/10/7,18:00:00,-33.8136233,19.3813500,270
2012/10/7,21:00:00,-33.8136300,19.3813367,270
2012/10/8,00:00:00,-33.8137250,19.3813267,261
2012/10/8,03:00:00,-33.8136750,19.3813433,265
2012/10/8,06:00:00,-33.8135083,19.3811250,256
2012/10/8,09:00:00,-33.8134250,19.3755967,343
2012/10/8,15:00:00,-33.8158367,19.3685950,626
2012/10/8,18:00:00,-33.8158967,19.3686033,628
2012/10/8,21:00:00,-33.8151917,19.3658333,664
2012/10/9,00:00:00,-33.8166950,19.3518817,656
2012/10/9,03:00:00,-33.8248867,19.3575900,675
2012/10/9,06:00:00,-33.8340350,19.3543183,721
2012/10/9,09:00:00,-33.8400783,19.3549283,745
2012/10/9,15:00:00,-33.8399883,19.3550233,753
2012/10/9,18:00:00,-33.8415233,19.3562417,659
2012/10/9,21:00:00,-33.8390450,19.3666667,337
2012/10/10,00:00:00,-33.8249667,19.3974500,194
2012/10/10,03:00:00,-33.8220500,19.4002650,205
2012/10/10,06:00:00,-33.8194733,19.3980133,223
2012/10/10,09:00:00,-33.8094150,19.3911900,242
2012/10/10,12:00:00,-33.8094800,19.3910967,240
2012/10/10,15:00:00,-33.8092483,19.3913017,232
2012/10/10,18:00:00,-33.8093933,19.3912467,227
2012/10/10,21:00:00,-33.8055817,19.3994400,218
2012/10/11,00:00:00,-33.8063867,19.4186800,228
2012/10/11,03:00:00,-33.8207950,19.3978467,218
2012/10/11,06:00:00,-33.8088883,19.3750817,415
2012/10/11,15:00:00,-33.8038967,19.3741583,412
2012/10/11,18:00:00,-33.8039517,19.3743033,418
2012/10/11,21:00:00,-33.8037150,19.3739767,477
2012/10/12,00:00:00,-33.8049800,19.3683900,533
2012/10/12,03:00:00,-33.8050167,19.3731083,461
2012/10/12,06:00:00,-33.8136117,19.3706350,
2012/10/12,09:00:00,-33.8132033,19.3707633,
2012/10/12,12:00:00,-33.8122433,19.3723617,246
2012/10/12,15:00:00,-33.8156433,19.3702383,117
2012/10/12,21:00:00,-33.8071933,19.3570383,790
2012/10/13,00:00:00,-33.7994933,19.3318133,429
2012/10/13,03:00:00,-33.7995250,19.3319250,436
2012/10/13,06:00:00,-33.7995333,19.3318967,443
2012/10/13,09:00:00,-33.8009217,19.3337100,477
2012/10/13,12:00:00,-33.8009983,19.3337183,475
2012/10/13,15:00:00,-33.8007667,19.3337683,459
2012/10/13,18:00:00,-33.8008883,19.3336150,464
2012/10/13,21:00:00,-33.8005983,19.3339000,495
2012/10/14,00:00:00,-33.8008083,19.3335717,456
2012/10/14,03:00:00,-33.8008233,19.3335617,453
2012/10/14,06:00:00,-33.8009567,19.3337167,474
2012/10/14,09:00:00,-33.8009683,19.3336833,472
2012/10/14,12:00:00,-33.8009917,19.3337683,473
2012/10/14,15:00:00,-33.8008800,19.3336967,472
2012/10/14,18:00:00,-33.8010333,19.3337400,462
2012/10/14,21:00:00,-33.8008400,19.3336100,468
2012/10/15,00:00:00,-33.7794350,19.3383217,375
2012/10/15,03:00:00,-33.7660050,19.3319467,307
2012/10/15,06:00:00,-33.7472150,19.3453433,525
2012/10/15,09:00:00,-33.7448333,19.3453450,606
2012/10/15,12:00:00,-33.7481967,19.3466483,745
2012/10/15,15:00:00,-33.7481833,19.3466083,743
2012/10/15,18:00:00,-33.7511933,19.3477233,820
2012/10/15,21:00:00,-33.7507550,19.3478483,795
2012/10/16,00:00:00,-33.7396867,19.3485083,
2012/10/16,03:00:00,-33.7132200,19.3704050,263
2012/10/16,06:00:00,-33.7228433,19.3912500,596
2012/10/16,09:00:00,-33.7277067,19.3975683,540
2012/10/16,12:00:00,-33.7277700,19.3975433,537
2012/10/16,15:00:00,-33.7357483,19.3968933,564
2012/10/16,18:00:00,-33.7358000,19.3969200,550
2012/10/16,21:00:00,-33.7588400,19.3879633,290
2012/10/17,00:00:00,-33.7808100,19.3841217,362
2012/10/17,03:00:00,-33.8048917,19.4132733,211
2012/10/17,06:00:00,-33.7968733,19.4378417,281
2012/10/17,09:00:00,-33.7963267,19.4377300,238
2012/10/17,21:00:00,-33.7973033,19.4392817,247
2012/10/18,00:00:00,-33.8064867,19.4435067,179
2012/10/18,03:00:00,-33.8125000,19.4222233,375
2012/10/18,06:00:00,-33.7831617,19.3727733,526
2012/10/18,09:00:00,-33.7702617,19.3480517,662
2012/10/18,12:00:00,-33.7703167,19.3481033,656
2012/10/18,18:00:00,-33.7712067,19.3469700,644
2012/10/18,21:00:00,-33.7695167,19.3389633,589
2012/10/19,00:00:00,-33.7685250,19.3373033,539
2012/10/19,03:00:00,-33.7616333,19.3364967,518
2012/10/19,06:00:00,-33.7549983,19.3388783,519
2012/10/19,09:00:00,-33.7538917,19.3426950,463
2012/10/19,12:00:00,-33.7538950,19.3428967,489
2012/10/19,15:00:00,-33.7560250,19.3430933,545
2012/10/19,18:00:00,-33.7600317,19.3412617,728
2012/10/19,21:00:00,-33.7598267,19.3410533,760
2012/10/20,00:00:00,-33.7600517,19.3412833,730
2012/10/20,06:00:00,-33.7574967,19.3526733,839
2012/10/20,09:00:00,-33.7610817,19.3540017,1058
2012/10/20,12:00:00,-33.7611250,19.3540883,1052
2012/10/20,15:00:00,-33.7670617,19.3413383,936
2012/10/20,18:00:00,-33.7687933,19.3427950,980
2012/10/21,00:00:00,-33.7685467,19.3429200,984
2012/10/21,03:00:00,-33.7585117,19.3370617,575
2012/10/21,06:00:00,-33.7870100,19.3370417,402
2012/10/21,09:00:00,-33.8051250,19.3227883,495
2012/10/21,12:00:00,-33.8061967,19.3233400,534
2012/10/21,15:00:00,-33.8008333,19.3335867,474
2012/10/21,18:00:00,-33.8034850,19.3369217,600
2012/10/21,21:00:00,-33.8026917,19.3434217,883
2012/10/22,00:00:00,-33.8027083,19.3433500,896
2012/10/22,03:00:00,-33.8028900,19.3434333,882
2012/10/22,06:00:00,-33.8073717,19.3602917,771
2012/10/22,09:00:00,-33.8073767,19.3602183,764
2012/10/22,12:00:00,-33.8073767,19.3602300,763
2012/10/22,15:00:00,-33.8078267,19.3607117,784
2012/10/22,18:00:00,-33.8078467,19.3611450,732
2012/10/22,21:00:00,-33.8200367,19.3894667,234
2012/10/23,00:00:00,-33.8182117,19.3978750,236
2012/10/23,03:00:00,-33.8153317,19.3931517,229
2012/10/23,06:00:00,-33.8095500,19.3913033,230
2012/10/23,09:00:00,-33.8095150,19.3913200,233
2012/10/23,12:00:00,-33.8095967,19.3911517,229
2012/10/23,15:00:00,-33.8095517,19.3912317,242
2012/10/23,21:00:00,-33.8001533,19.4230383,265
2012/10/24,00:00:00,-33.8149867,19.4217050,248
2012/10/24,03:00:00,-33.8233033,19.4016383,214
2012/10/24,06:00:00,-33.8094383,19.3915950,253
2012/10/24,09:00:00,-33.8092400,19.3911450,233
2012/10/24,12:00:00,-33.8091217,19.3913533,209
2012/10/24,15:00:00,-33.8100483,19.3925517,223
2012/10/24,18:00:00,-33.8099950,19.3925600,217
2012/10/24,21:00:00,-33.8100300,19.3926017,224
2012/10/25,00:00:00,-33.8221317,19.4006000,230
2012/10/25,03:00:00,-33.8171317,19.3831483,253
2012/10/25,06:00:00,-33.7917867,19.3594117,865
2012/10/25,09:00:00,-33.7739067,19.3465850,574
2012/10/25,12:00:00,-33.7738833,19.3465983,568
2012/10/25,15:00:00,-33.7738333,19.3466517,589
2012/10/25,18:00:00,-33.7725167,19.3420250,709
2012/10/25,21:00:00,-33.7677867,19.3415217,952
2012/10/26,00:00:00,-33.7621200,19.3330750,362
2012/10/26,03:00:00,-33.7628867,19.3275450,350
2012/10/26,06:00:00,-33.7773050,19.3299300,319
2012/10/26,09:00:00,-33.7773400,19.3306150,317
2012/10/26,12:00:00,-33.7773400,19.3306250,311
2012/10/26,15:00:00,-33.7773167,19.3306917,306
2012/10/26,18:00:00,-33.7802817,19.3289733,309
2012/10/26,21:00:00,-33.8038250,19.3223717,489
2012/10/27,00:00:00,-33.8000117,19.3406350,718
2012/10/27,03:00:00,-33.8088683,19.3660300,667
2012/10/27,06:00:00,-33.8100617,19.3930433,224
2012/10/27,09:00:00,-33.8099817,19.3929850,223
2012/10/27,12:00:00,-33.8101233,19.3929750,222
2012/10/27,15:00:00,-33.8101117,19.3927983,218
2012/10/27,18:00:00,-33.8100683,19.3928483,217
2012/10/28,15:00:00,-33.8275500,19.3783550,271
2012/10/28,18:00:00,-33.8274450,19.3783267,268
2012/10/28,21:00:00,-33.8323567,19.3920467,222
2012/10/29,00:00:00,-33.8336750,19.3886900,250
